Heure,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore
2023-12-15 00:00:00+01:00,6290,0,69,3415
2023-12-15 01:00:00+01:00,6219,0,70,3153
2023-12-15 02:00:00+01:00,6124,0,70,2929
2023-12-15 03:00:00+01:00,6133,0,69,2721
2023-12-15 04:00:00+01:00,6049,0,71,2471
2023-12-15 05:00:00+01:00,5967,0,72,2369
2023-12-15 06:00:00+01:00,5924,0,72,2174
2023-12-15 07:00:00+01:00,6098,0,69,1956
2023-12-15 08:00:00+01:00,6297,240,73,1902
2023-12-15 09:00:00+01:00,6355,372,75,1857
2023-12-15 10:00:00+01:00,6274,1287,69,1849
2023-12-15 11:00:00+01:00,6198,2978,68,1721
2023-12-15 12:00:00+01:00,6346,4298,69,1722
2023-12-15 13:00:00+01:00,6501,5118,69,1788
2023-12-15 14:00:00+01:00,6407,5110,71,1868
2023-12-15 15:00:00+01:00,6315,4221,70,1926
2023-12-15 16:00:00+01:00,6435,2427,68,2026
2023-12-15 17:00:00+01:00,6559,751,71,2047
2023-12-15 18:00:00+01:00,6563,0,72,1917
2023-12-15 19:00:00+01:00,6662,0,71,2040
2023-12-15 20:00:00+01:00,6638,0,71,2167
2023-12-15 21:00:00+01:00,6426,0,75,2144
2023-12-15 22:00:00+01:00,6246,0,74,2136
2023-12-15 23:00:00+01:00,6124,0,74,2174
2023-12-16 00:00:00+01:00,6087,0,81,2264
2023-12-16 01:00:00+01:00,5938,0,91,2277
2023-12-16 02:00:00+01:00,5799,0,81,2257
2023-12-16 03:00:00+01:00,5760,0,80,2199
2023-12-16 04:00:00+01:00,5668,0,79,2192
2023-12-16 05:00:00+01:00,5701,0,80,2289
2023-12-16 06:00:00+01:00,5619,0,74,2431
2023-12-16 07:00:00+01:00,5620,0,76,2493
2023-12-16 08:00:00+01:00,5711,241,76,2561
2023-12-16 09:00:00+01:00,5875,376,75,2464
2023-12-16 10:00:00+01:00,6052,1702,76,2380
2023-12-16 11:00:00+01:00,6151,4270,75,2200
2023-12-16 12:00:00+01:00,6115,6275,73,1949
2023-12-16 13:00:00+01:00,6210,7160,76,1765
2023-12-16 14:00:00+01:00,6241,7068,77,1694
2023-12-16 15:00:00+01:00,6271,5911,77,1771
2023-12-16 16:00:00+01:00,6286,3508,76,1825
2023-12-16 17:00:00+01:00,6394,1084,77,1898
2023-12-16 18:00:00+01:00,6476,0,78,2155
2023-12-16 19:00:00+01:00,6460,0,76,2463
2023-12-16 20:00:00+01:00,6363,0,77,2591
2023-12-16 21:00:00+01:00,6318,0,77,2659
2023-12-16 22:00:00+01:00,6201,0,77,2521
2023-12-16 23:00:00+01:00,6118,0,78,2302
2023-12-17 00:00:00+01:00,5960,0,70,2030
2023-12-17 01:00:00+01:00,5662,0,70,1795
2023-12-17 02:00:00+01:00,5616,0,72,1760
2023-12-17 03:00:00+01:00,5685,0,72,1692
2023-12-17 04:00:00+01:00,5728,0,74,1751
2023-12-17 05:00:00+01:00,5592,0,70,1863
2023-12-17 06:00:00+01:00,5575,0,70,2199
2023-12-17 07:00:00+01:00,5419,0,68,2553
2023-12-17 08:00:00+01:00,5461,235,66,2823
2023-12-17 09:00:00+01:00,5578,373,65,2941
2023-12-17 10:00:00+01:00,5614,1673,66,2926
2023-12-17 11:00:00+01:00,5603,4169,65,2501
2023-12-17 12:00:00+01:00,5578,6055,64,1956
2023-12-17 13:00:00+01:00,5574,6924,61,1677
2023-12-17 14:00:00+01:00,5661,6923,61,1562
2023-12-17 15:00:00+01:00,5599,5768,61,1416
2023-12-17 16:00:00+01:00,5579,3472,63,1402
2023-12-17 17:00:00+01:00,5729,1059,63,1665
2023-12-17 18:00:00+01:00,6094,0,62,2077
2023-12-17 19:00:00+01:00,6290,0,63,2588
2023-12-17 20:00:00+01:00,6358,0,61,2946
2023-12-17 21:00:00+01:00,6372,0,59,3099
2023-12-17 22:00:00+01:00,6264,0,61,2785
2023-12-17 23:00:00+01:00,6171,0,60,2564
2023-12-18 00:00:00+01:00,5903,0,61,2399
2023-12-18 01:00:00+01:00,5605,0,64,2353
2023-12-18 02:00:00+01:00,5517,0,65,2366
2023-12-18 03:00:00+01:00,5614,0,66,2228
2023-12-18 04:00:00+01:00,5631,0,65,1999
2023-12-18 05:00:00+01:00,5646,0,63,1832
2023-12-18 06:00:00+01:00,5865,0,63,1923
2023-12-18 07:00:00+01:00,6039,0,61,1944
2023-12-18 08:00:00+01:00,6315,245,64,1982
2023-12-18 09:00:00+01:00,6391,388,58,2071
2023-12-18 10:00:00+01:00,6454,1729,60,2037
2023-12-18 11:00:00+01:00,6352,4142,61,2085
2023-12-18 12:00:00+01:00,6081,5839,61,2056
2023-12-18 13:00:00+01:00,6009,6454,61,1972
2023-12-18 14:00:00+01:00,6044,6251,63,2038
2023-12-18 15:00:00+01:00,6151,5167,64,2039
2023-12-18 16:00:00+01:00,6154,3030,62,2266
2023-12-18 17:00:00+01:00,6488,945,63,2347
2023-12-18 18:00:00+01:00,6738,0,66,2759
2023-12-18 19:00:00+01:00,6842,0,63,3114
2023-12-18 20:00:00+01:00,6817,0,62,3410
2023-12-18 21:00:00+01:00,6579,0,61,3715
2023-12-18 22:00:00+01:00,6298,0,62,3837
2023-12-18 23:00:00+01:00,6091,0,62,4109
2023-12-19 00:00:00+01:00,6094,0,65,4340
2023-12-19 01:00:00+01:00,5929,0,64,4544
2023-12-19 02:00:00+01:00,5991,0,67,4686
2023-12-19 03:00:00+01:00,5938,0,66,4948
2023-12-19 04:00:00+01:00,5883,0,67,5226
2023-12-19 05:00:00+01:00,5874,0,67,5337
2023-12-19 06:00:00+01:00,5890,0,65,5779
2023-12-19 07:00:00+01:00,6208,0,61,6289
2023-12-19 08:00:00+01:00,6429,244,62,7022
2023-12-19 09:00:00+01:00,6525,373,61,7454
2023-12-19 10:00:00+01:00,6448,1261,58,7940
2023-12-19 11:00:00+01:00,6172,2793,59,8180
2023-12-19 12:00:00+01:00,6095,3841,59,8603
2023-12-19 13:00:00+01:00,6010,4083,62,9351
2023-12-19 14:00:00+01:00,5923,3902,63,10048
2023-12-19 15:00:00+01:00,5914,3130,64,10054
2023-12-19 16:00:00+01:00,6126,1775,66,10240
2023-12-19 17:00:00+01:00,6499,593,64,10760
2023-12-19 18:00:00+01:00,6678,0,66,11029
2023-12-19 19:00:00+01:00,6834,0,62,11064
2023-12-19 20:00:00+01:00,6948,0,62,10637
2023-12-19 21:00:00+01:00,6780,0,62,10178
2023-12-19 22:00:00+01:00,6574,0,62,9761
2023-12-19 23:00:00+01:00,6271,0,64,9191
2023-12-20 00:00:00+01:00,6053,0,65,9089
2023-12-20 01:00:00+01:00,5831,0,66,8597
2023-12-20 02:00:00+01:00,5712,0,67,8013
2023-12-20 03:00:00+01:00,5661,0,67,7909
2023-12-20 04:00:00+01:00,5599,0,65,7846
2023-12-20 05:00:00+01:00,5578,0,65,7977
2023-12-20 06:00:00+01:00,5772,0,65,7624
2023-12-20 07:00:00+01:00,5891,0,66,7503
2023-12-20 08:00:00+01:00,6261,252,64,7691
2023-12-20 09:00:00+01:00,6490,316,65,7655
2023-12-20 10:00:00+01:00,6548,1070,65,7490
2023-12-20 11:00:00+01:00,6428,2757,65,7067
2023-12-20 12:00:00+01:00,6331,3999,66,6744
2023-12-20 13:00:00+01:00,6156,4486,66,7182
2023-12-20 14:00:00+01:00,6120,4655,69,7733
2023-12-20 15:00:00+01:00,6194,3901,67,7977
2023-12-20 16:00:00+01:00,6145,2231,67,8269
2023-12-20 17:00:00+01:00,6311,789,68,8987
2023-12-20 18:00:00+01:00,6576,0,68,9366
2023-12-20 19:00:00+01:00,6819,0,69,9652
2023-12-20 20:00:00+01:00,6727,0,69,10212
2023-12-20 21:00:00+01:00,6501,0,69,11186
2023-12-20 22:00:00+01:00,6161,0,70,12102
2023-12-20 23:00:00+01:00,5943,0,69,11992
2023-12-21 00:00:00+01:00,5813,0,71,11733
2023-12-21 01:00:00+01:00,5537,0,72,11675
2023-12-21 02:00:00+01:00,5423,0,72,11603
2023-12-21 03:00:00+01:00,5278,0,72,11955
2023-12-21 04:00:00+01:00,5068,0,72,12586
2023-12-21 05:00:00+01:00,5215,0,71,13182
2023-12-21 06:00:00+01:00,5343,0,70,13554
2023-12-21 07:00:00+01:00,5554,0,65,14220
2023-12-21 08:00:00+01:00,6054,261,62,14924
2023-12-21 09:00:00+01:00,6374,372,62,15291
2023-12-21 10:00:00+01:00,6279,1014,59,15742
2023-12-21 11:00:00+01:00,6321,1751,53,16099
2023-12-21 12:00:00+01:00,6086,2348,55,16450
2023-12-21 13:00:00+01:00,5975,2649,54,16838
2023-12-21 14:00:00+01:00,5920,2485,58,16792
2023-12-21 15:00:00+01:00,6027,2221,62,16740
2023-12-21 16:00:00+01:00,6010,1477,60,16706
2023-12-21 17:00:00+01:00,6124,594,57,16572
2023-12-21 18:00:00+01:00,6308,0,59,16448
2023-12-21 19:00:00+01:00,6531,0,61,16053
2023-12-21 20:00:00+01:00,6475,0,65,15566
2023-12-21 21:00:00+01:00,6319,0,68,15512
2023-12-21 22:00:00+01:00,5952,0,69,15500
2023-12-21 23:00:00+01:00,5764,0,72,15204
2023-12-22 00:00:00+01:00,5551,0,74,15008
2023-12-22 01:00:00+01:00,5498,0,72,15018
2023-12-22 02:00:00+01:00,5445,0,74,14855
2023-12-22 03:00:00+01:00,5307,0,75,14660
2023-12-22 04:00:00+01:00,5352,0,76,14640
2023-12-22 05:00:00+01:00,5321,0,75,14654
2023-12-22 06:00:00+01:00,5349,0,73,14559
2023-12-22 07:00:00+01:00,5484,0,68,14358
2023-12-22 08:00:00+01:00,5846,234,66,14685
2023-12-22 09:00:00+01:00,6172,322,68,14942
2023-12-22 10:00:00+01:00,6117,1101,66,15254
2023-12-22 11:00:00+01:00,6064,2432,65,15557
2023-12-22 12:00:00+01:00,5847,3320,65,15849
2023-12-22 13:00:00+01:00,5604,3757,63,16356
2023-12-22 14:00:00+01:00,5601,3753,64,16367
2023-12-22 15:00:00+01:00,5601,3186,69,16275
2023-12-22 16:00:00+01:00,5614,1852,73,15939
2023-12-22 17:00:00+01:00,5940,639,79,15526
2023-12-22 18:00:00+01:00,6312,0,79,15040
2023-12-22 19:00:00+01:00,6499,0,78,14645
2023-12-22 20:00:00+01:00,6473,0,78,14269
2023-12-22 21:00:00+01:00,6287,0,79,13727
2023-12-22 22:00:00+01:00,6026,0,80,13386
2023-12-22 23:00:00+01:00,5884,0,78,12814
2023-12-23 00:00:00+01:00,5659,0,80,12372
2023-12-23 01:00:00+01:00,5494,0,82,11897
2023-12-23 02:00:00+01:00,5424,0,82,11417
2023-12-23 03:00:00+01:00,5407,0,83,10933
2023-12-23 04:00:00+01:00,5427,0,84,10565
2023-12-23 05:00:00+01:00,5412,0,84,7708
2023-12-23 06:00:00+01:00,5379,0,83,11430
2023-12-23 07:00:00+01:00,5379,0,82,12310
2023-12-23 08:00:00+01:00,5539,240,80,12650
2023-12-23 09:00:00+01:00,5737,339,80,12721
2023-12-23 10:00:00+01:00,5816,1296,79,12285
2023-12-23 11:00:00+01:00,5957,3055,78,12193
2023-12-23 12:00:00+01:00,5933,4207,79,12290
2023-12-23 13:00:00+01:00,5751,4582,78,12685
2023-12-23 14:00:00+01:00,5718,4408,82,12874
2023-12-23 15:00:00+01:00,5762,3657,82,12774
2023-12-23 16:00:00+01:00,5755,2227,81,12993
2023-12-23 17:00:00+01:00,5775,777,82,12792
2023-12-23 18:00:00+01:00,5842,0,81,12687
2023-12-23 19:00:00+01:00,6153,0,81,12891
2023-12-23 20:00:00+01:00,6272,0,81,12969
2023-12-23 21:00:00+01:00,6280,0,80,12696
2023-12-23 22:00:00+01:00,6209,0,81,12842
2023-12-23 23:00:00+01:00,6123,0,82,12689
2023-12-24 00:00:00+01:00,5799,0,82,12946
2023-12-24 01:00:00+01:00,5422,0,84,13358
2023-12-24 02:00:00+01:00,5186,0,84,13593
2023-12-24 03:00:00+01:00,5186,0,86,12892
2023-12-24 04:00:00+01:00,5058,0,86,9329
2023-12-24 05:00:00+01:00,5068,0,85,10311
2023-12-24 06:00:00+01:00,5089,0,83,10469
2023-12-24 07:00:00+01:00,5095,0,82,10539
2023-12-24 08:00:00+01:00,5125,241,82,9499
2023-12-24 09:00:00+01:00,5296,365,82,13777
2023-12-24 10:00:00+01:00,5435,1335,82,14621
2023-12-24 11:00:00+01:00,5489,3175,82,14506
2023-12-24 12:00:00+01:00,5508,4642,83,14520
2023-12-24 13:00:00+01:00,5436,5076,83,14845
2023-12-24 14:00:00+01:00,5364,5090,82,14944
2023-12-24 15:00:00+01:00,5241,4188,84,14686
2023-12-24 16:00:00+01:00,5233,2457,84,14479
2023-12-24 17:00:00+01:00,5257,807,83,14352
2023-12-24 18:00:00+01:00,5370,0,84,14248
2023-12-24 19:00:00+01:00,5464,0,84,14466
2023-12-24 20:00:00+01:00,5531,0,81,13819
2023-12-24 21:00:00+01:00,5448,0,80,9311
2023-12-24 22:00:00+01:00,5508,0,81,9040
2023-12-24 23:00:00+01:00,5558,0,82,8642
2023-12-25 00:00:00+01:00,5472,0,83,8477
2023-12-25 01:00:00+01:00,5348,0,83,8458
